Blue,Green,Red,RE1,RE2,RE3,NIR,NIR2,SWIR1,SWIR2,NDVI,BSI,SAVI,MSAVI2,EVI2,NDRE,NDWI,BI,SI1,SI2,NDSI,ClayIndex,AlOH,IronIndex,FerrousIndex,SWIR_ratio,RedEdge_ratio,CarbonateIndex,RI,CI_green,elevation,slope,aspect,hillshade,curvature,plan_curvature,profile_curvature,TWI,label_pH,label_EC,label_OC,label_N,label_P,label_K,label_Fe,label_Cu,label_B,label_Zn,lat,lon,source
0.097907421380958,0.1396259247423967,0.2330146016989563,0.2359408813810455,0.267855673219664,0.3033085089693414,0.1609052508946466,0.1545463027023548,0.2844569374632694,0.2248338724843774,-0.1830558935947997,0.3332012460672529,-0.1209996912951864,-0.1013377892629761,-0.104801554520233,0.0633485709336866,-0.0708057193611873,0.1822833903848271,0.1863202632206765,0.180374275440535,-0.3415158340190569,1.2651871994200294,1.2651871994200294,1.668849120454223,0.5656576785560857,1.2651871994200294,50.62791766283167,1.689807117240909,1.668849120454223,0.1524024008543492,7.004768618590503,0.0193431250275943,288.5105013191298,179.32934340552887,-0.4932677501469404,5.747227912525797,0.9583174754853424,2.69912414828591,6.906715334561394,0.4703142874654438,0.6936425838140707,204.7318810592254,18.010830362196316,343.6336982078569,14.883241116762932,0.7604822045212811,0.338382086867402,1.358988133326969,16.494790756707847,80.85085014417957,synthetic
0.0829854403597261,0.11341536323520746,0.07979317246841224,0.0861585907148352,0.1020447701471082,0.0965848442295961,0.1184847171355488,0.1211641809058464,0.2077132752279379,0.1188433708209905,0.1951379679765648,0.1759517512937183,0.0831149286906701,0.0660896990588407,0.0738394833759713,0.0844096474957037,-0.0218600781438994,0.1053068899060247,0.0966042678518098,0.095130287706884,-0.2936452885372519,1.7477901694728,1.7477901694728,0.7035481807075155,0.5704243843130752,1.7477901694728,53.988698562488445,0.7596730130481039,0.7035481807075155,0.0446972416764053,11.064016358947956,1.7628923485626322,346.8845866774831,178.06136203208604,-0.0298157208044584,8.129262667073498,0.3980449822682407,2.2751772518266358,7.117192547230338,0.4002226672897573,0.7997213493494992,212.11287288425697,17.964936179907923,78.47645880893259,2.2586655193014584,0.8252061721242515,0.3275025204015932,0.4890579350593112,15.98115686723822,80.84031035480812,synthetic
0.13066093626000866,0.17293353545038567,0.2129924823918199,0.2085577853490728,0.2415065506214311,0.2806041434505008,0.2316834571168202,0.228916601878731,0.3723046686865862,0.2502993300121592,0.0420327996689471,0.2352711938082807,0.0296783911973912,0.0260073756400416,0.0268106971355094,0.0732090116140834,-0.1451988487890248,0.2073234425886285,0.1929630089211028,0.1919206685179359,-0.3656587732807821,1.4874377357242634,1.4874377357242634,1.2316436013240883,0.6222953312246969,1.4874377357242634,48.95895456192931,1.2059996622743403,1.2316436013240883,0.3397254414155535,4.228867056129372,0.6850178329497488,70.9292920223615,181.5763942856036,1.199207462070888,4.95403007339374,-1.4744464262910626,1.3159405823352293,7.350618490039015,0.6640052219212493,0.503878049862537,112.82654147968655,25.68694111056773,176.21517281966203,4.473824157293572,0.7023016332606078,0.4199022652913436,2.2057155467100547,16.71129352150661,80.62844805179535,synthetic
0.11875786820458822,0.16246820646817867,0.17392322455691758,0.17619021055501402,0.2088336343369958,0.2178505939333589,0.2146573451412519,0.2134193786805667,0.3187526965478072,0.2496766767246477,0.1048279910422352,0.1927883025545613,0.0687626794464527,0.0594727300931925,0.0623962875142801,0.0847828624909053,-0.1383866415626386,0.1850432219567032,0.1681957155125481,0.1680981688089572,-0.3247666274997,1.2766618841988957,1.2766618841988957,1.0705062137248529,0.6734291112390861,1.2766618841988957,50.651720321961534,1.0844596268102644,1.0705062137248529,0.3212267791193666,2.50745561630717,2.294088544105514,149.19256281713703,175.47463696568093,1.6420843261118063,-7.05687597683603,0.5184689548974687,2.1503579305625493,6.852813083157146,0.4007892087177621,0.5185633122291488,151.33902920715707,23.184652647024983,68.6497550064732,2.073860139842363,0.6711127293612649,0.4198830163235075,1.9685102904301133,16.289481862340295,80.53952481807853,synthetic
0.09325626939842714,0.13706636481690526,0.12674464741039426,0.14379305705557954,0.1423585616044348,0.1762221274194115,0.1783803880237949,0.1955967511387917,0.2798737504569313,0.1902171013733822,0.1692281341997897,0.1990132461135382,0.0962007235041843,0.0809454797463213,0.0870714809316144,-0.0050130607432839,-0.1309698790806171,0.1490759949855842,0.1319055061136497,0.1318045070570165,-0.3425129414657559,1.4713385307431406,1.4713385307431406,0.9246954756529884,0.6373601944897124,1.4713385307431406,56.72549491971175,1.0490761701286808,0.9246954756529884,0.3014162027429372,23.064814045591863,0.4883055681380649,193.1507684694343,178.9709267896147,0.3133413147597488,-2.646517099710764,-0.7266061504140036,1.5415888979931518,7.160111733286311,0.4758653393927345,0.7277534703995805,172.00775021477017,24.35071044485458,281.0563558397737,3.922922871442674,0.3983852884185999,0.212797550145111,0.2955706114360379,16.680818318968512,80.79026538912433,synthetic
0.10600256348691259,0.14562331494339004,0.20858468055242424,0.22491961756492956,0.2595481460707207,0.2612871165908121,0.1939226550415158,0.1958186428246208,0.3210498488220287,0.203784010245428,-0.0364267286032101,0.2769050826656214,-0.0243688193978933,-0.0208169494311084,-0.0216314569209423,0.0714774666831217,-0.142246836144237,0.1846796460131339,0.1771039977479071,0.1742836556549468,-0.3759087668278929,1.5754418044643004,1.5754418044643004,1.4323577281118065,0.6040266200187973,1.5754418044643004,53.91566076886453,1.5445302673707528,1.4323577281118065,0.331673126084939,17.529233166638527,0.7687806529074406,88.51413360507175,179.58310602274557,0.4401624241755124,2.831986005303354,2.327906731673352,2.360391961226425,6.9036643330603145,0.5554947234365164,0.5025142009168504,185.97189503974576,15.497784798359548,139.9039558612348,13.862806024424971,0.8367103228591326,0.2880914313757459,1.8342135280569092,16.53294738101164,80.54052385774833,synthetic
0.10710197942572901,0.1322922629122735,0.12798037953704053,0.13913363803416093,0.1535753361648614,0.1754330870135057,0.144244234119984,0.152865610093964,0.2433660910673172,0.1724342319369847,0.0597442468728786,0.1927118463415453,0.031591562147811,0.0257598575744177,0.0280141355997333,0.0493380775935591,-0.0432202305762777,0.135014344237635,0.130136321224657,0.1301184614777115,-0.2956777792445965,1.4113560186602288,1.4113560186602288,0.9674063828049242,0.5927047333808095,1.4113560186602288,54.35740952537665,1.0517140985518112,0.9674063828049242,0.0903452019385004,19.93186033406125,0.6635397091854904,144.68402124515046,185.31004214001695,-1.2089721644809028,-3.0004390421732503,-0.8639067512422031,2.053195770480128,6.884720939732225,0.4191190024619353,0.6906943288158496,177.43455647777031,21.022564666061328,136.59227770375975,3.2447697984706174,0.543795632502014,0.4864072381485269,0.2771468173427438,16.547218967540296,80.68700764853605,synthetic
0.12721532319916742,0.16229100818890485,0.20344672572462724,0.219432937595718,0.2345929159131289,0.2773220922597452,0.1793295755038081,0.1873748969866319,0.2837077538790969,0.2127643751274874,-0.0630058602907616,0.2275541415422449,-0.0409794930843613,-0.0346192830258644,-0.0361554410099649,0.0333901212163581,-0.049875704446292,0.1824719505361658,0.182868866956766,0.1817073862851517,-0.2722356108231618,1.3334363598656993,1.3334363598656993,1.2535920997410874,0.6320926130916746,1.3334363598656993,53.92884471700191,1.3520954737079494,1.2535920997410874,0.1049877470418481,16.309975500317925,0.7766386757936626,20.086830004574484,177.71144255226017,-0.3382222696736683,-2.804237787547756,-0.9970902258058444,1.3908632686952618,7.003151074386618,0.5911952721799235,0.661230505682869,105.1220027413206,37.19904574398777,57.942819619315856,11.768212173605388,0.6499909163125067,1.2327891340509975,2.2406037044287537,16.597640256326887,80.7697483143305,synthetic
0.11897327053828806,0.1557389299135426,0.16421693790905595,0.16004241066081468,0.2116755134034613,0.2187751841122079,0.1803669354236905,0.1845059619342219,0.2584267123737149,0.2010427021394376,0.046868117511034,0.1707842122555836,0.0286827596841974,0.024166377828259,0.0256432595020452,0.1389039894530738,-0.0732745482205814,0.1670868520470474,0.1599779339112992,0.1599217626954975,-0.2479389203921725,1.2854319486537609,1.2854319486537609,1.0544373073593087,0.6979423054489006,1.2854319486537609,48.72895960021093,1.0276326590253388,1.0544373073593087,0.1581364757278092,22.855607134993832,0.1153051350599554,14.839715439083347,175.08714405219376,-0.442507502547698,-5.485315404424618,-2.256623840724186,2.2420621097365823,7.113899724040071,0.4686983715739085,0.7131154311902032,230.54135862710172,16.790061301234402,163.53165458992063,4.269004583420532,0.2863127306681888,0.3589098601169275,0.6202026929353573,16.347437420387074,80.48239085953848,synthetic
0.11914702025957258,0.1481995891084239,0.22462331599675195,0.22328887247225046,0.2663947334557647,0.2851676675516907,0.2148905459304182,0.2350180161925207,0.314169865360821,0.2318133540650079,-0.0221443983621205,0.2345879948756459,-0.0155390523664591,-0.0134871258809565,-0.0138723559685305,0.0880279845468686,-0.1836760357898016,0.1988271435456399,0.1864114525525879,0.1824529614308583,-0.3589559697103235,1.3552707807882267,1.3552707807882267,1.5156810983626674,0.6839947736031862,1.3552707807882267,49.70295970420969,1.506676731127039,1.5156810983626674,0.4500077039566064,22.60613288267034,0.4563164300815372,283.0898012829789,177.13953380581253,-0.5093199039909951,-1.4492513996939325,-0.8401000856295354,2.011582269295568,8.126076948098147,0.6808129747734936,0.4049129199222765,162.90976380560068,11.484565173163238,86.54177801929615,2.7671463054503445,0.3207045475208022,0.7541723584043053,1.8906181201248689,16.444934411223123,81.10894196401998,synthetic
0.10844670520915298,0.15089473852240917,0.17891817797633366,0.17975639971779658,0.2205349648002894,0.2334452920656964,0.2088586058688736,0.2116126743401778,0.2985910362581536,0.2378158087557257,0.0772104702051504,0.2015613679076996,0.0505877633387634,0.043576960752098,0.0456893091822307,0.1018722075848783,-0.1611211350471821,0.1811103289614802,0.1649064582493714,0.1643101082789635,-0.328589480900168,1.2555558767115162,1.2555558767115162,1.1857151530155094,0.6994804950819092,1.2555558767115162,50.23424722712462,1.19127016275058,1.1857151530155094,0.384134449710162,3.337646707710821,0.2121544460679759,122.07369672440112,181.77150018889157,0.4637731851276339,-3.28622228441966,0.6521476341853991,1.9593675836284457,7.036114034599797,0.4112299415965457,0.4815091134675932,129.8590614749108,17.82713090390228,84.93704684402836,2.321019728343424,0.6952387097288575,0.3773999221982049,1.531602137480393,16.020742657148304,81.1593543935767,synthetic
0.1258854463153088,0.1639852820195757,0.18260687678292775,0.19323684002253216,0.2073524728818738,0.2372163999032833,0.2068605076765247,0.2249196423647188,0.341107745242197,0.2529071473677052,0.0622738431999513,0.2229742654337142,0.0409013832053038,0.0351875846510982,0.0368569996884656,0.0352371677660631,-0.1156147022094265,0.1853174877551537,0.1732960794012517,0.1730457748341817,-0.3506729519355485,1.3487469563137957,1.3487469563137957,1.113556500522584,0.606437439670704,1.3487469563137957,52.91061416384682,1.1783791669758787,1.113556500522584,0.2614577669953988,6.357809622298713,0.9191619742147042,254.67286985637844,170.86630418998303,-0.3607705704052436,-9.563970634116949,-1.105640794801961,1.8119941520346847,6.921837959004178,0.5283707448675263,0.3099114578345369,100.0,17.198381868095353,76.59955035521298,3.874959939087505,0.7487922504532692,0.4524711379402019,0.7399836993575502,16.561930910535686,81.2654422202979,synthetic
0.09563761173092353,0.1218193394016811,0.15856225503761226,0.15437338805705683,0.1945804811905096,0.2065196744669384,0.1751058404015339,0.1869393328069565,0.3470757619818339,0.1941525226012813,0.0495809624608172,0.3025504522165247,0.02976649602119,0.0249668360213797,0.0265862010988426,0.1152218002480607,-0.1794610374765353,0.1534535711733924,0.1401907972196466,0.1389818303330432,-0.480398326694214,1.7876448749244491,1.7876448749244491,1.3016180831089297,0.5045176286631592,1.7876448749244491,48.67910967223511,1.2672321883804805,1.3016180831089297,0.4374223441168772,11.103167566873571,0.0986391349987696,29.84903215464545,185.95698409560643,-1.5161112519452982,4.60578311719582,0.4407389785307906,1.5905359121949565,7.033031406347508,0.4197921273835642,0.5260870449214793,134.85187438392586,19.19413768050089,56.13482752383052,4.040727796470318,0.7237652989425654,1.1028197537563906,1.0598664274270568,16.596347866327335,80.69591163848669,synthetic
0.11369908128750345,0.16504124068546625,0.17550630887163277,0.19454837165153813,0.2036711944979081,0.2352416692620726,0.1548254478965537,0.164058967794053,0.2931184198252715,0.2038572628947179,-0.0626063358691416,0.2714514016016399,-0.0373601168566158,-0.0308553008218861,-0.032805089386381,0.0229090270768797,0.0319376575355871,0.1653400484830293,0.1702737747785495,0.1701933575798448,-0.2795470441842981,1.4378610585812317,1.4378610585812317,1.0634088070515098,0.5282010185127413,1.4378610585812317,55.424894097064325,1.1787864102543089,1.0634088070515098,-0.0618984245785068,9.845059756147862,0.0597931030298529,241.4400750554764,180.08031955821568,0.6740773338911351,1.6667744871803671,0.1840002086064713,2.0469166314114706,6.832434187807504,0.6275746545958595,0.5989569090556168,224.79072156859945,35.691164880703816,177.41442892192612,5.07760354832811,0.7578522872008968,0.4881104606671513,0.6035349010810868,16.38962183568549,81.0313321119974,synthetic
0.13161633840895526,0.14229127774009598,0.17290698293106901,0.17947263040079953,0.2177842189789933,0.2236637732166041,0.1545731314492879,0.1513551688854802,0.2845815630542997,0.2047387372014078,-0.0559846250832267,0.2303403788297646,-0.0332343662944276,-0.0274339706976685,-0.0292024031559269,0.0964403471999701,-0.0413719303750716,0.1570949664303654,0.1575991303355824,0.1568539305578498,-0.3333317826359593,1.389974202948942,1.389974202948942,1.2151622058443703,0.5431593311608681,1.389974202948942,51.89860679957269,1.2613045103763678,1.2151622058443703,0.0863148739982888,14.088168227334142,0.0662837361972463,235.21321635372655,182.14619524899737,0.9627948576755236,-5.342498517517235,-1.0496205251270547,2.68063307075934,7.677082984583636,1.938182480570512,0.7095679367443379,194.6323970846715,21.378048356884733,168.23830658756523,4.569975579662461,0.7286551075904516,0.2416222382856391,2.4079062741927437,16.561650425147512,81.09434898501544,synthetic
0.10365353053193314,0.13390136587805787,0.16611589141268757,0.18229254535762138,0.1839206202768618,0.2202609929932874,0.1293190018209427,0.1369182515501093,0.2876668946066434,0.2114978785021296,-0.1245516027725751,0.3215268195786346,-0.069390134701327,-0.0559810676642409,-0.0602044476642322,0.0044457028517094,0.0174088505375328,0.1440456749273256,0.1500086286453727,0.149141358295444,-0.3647464545529257,1.360140804456092,1.360140804456092,1.2405839949681097,0.4495442619414858,1.360140804456092,54.86908681865529,1.3613942185147887,1.2405839949681097,-0.0342219366252639,8.130231439548123,0.2173892096797547,295.7237647760852,181.0307050080152,0.2306154272420491,3.4717087699479627,-0.1929937844620174,2.5632831472499085,7.003071014580593,0.4142838304900186,0.6595158259318743,148.82570348970637,35.06880513548899,341.459137241862,12.80568561575678,0.7706873676034609,0.2223752341254178,1.9539593832507396,16.381458382158787,81.04051341989376,synthetic
0.11986824420394655,0.12711360135083422,0.1815487849999846,0.18555376964800618,0.2157603370810766,0.2335704769646408,0.1986337380350665,0.2034780583490944,0.3083259897084119,0.2154772357554339,0.0449388174231457,0.2119961896288617,0.0291160400052641,0.0248984830196515,0.0261341579700659,0.0752691391887526,-0.2195570855605606,0.1718266479809742,0.1543311931754094,0.1519122111030458,-0.4161596502986844,1.4308982042927314,1.4308982042927314,1.428240432736297,0.6442328725610097,1.4308982042927314,51.10300508153275,1.4597475618354705,1.428240432736297,0.5626473951189246,20.34155971300303,1.645261816260331,73.65869333416873,176.16961241010398,-0.1345721326453775,0.5075640561741477,-1.0155431365803589,1.7262431788247892,7.182866420468507,0.4073674661225413,0.5873157433827563,144.9496772624257,11.15379049506836,94.27928546423271,13.003490870156035,0.7767986873359629,0.4702513431986965,1.8624761873456503,16.031041411574932,80.95228010572309,synthetic
0.12505243181784836,0.1735098292903585,0.20344974977715655,0.21404199542293464,0.2306018928688007,0.2784099535026555,0.1981176254784363,0.2053061813546456,0.2750493757348961,0.2310574756740425,-0.0132782805925109,0.1937570650749922,-0.008871423997361,-0.0075965288369569,-0.0079046099712738,0.0372430563978829,-0.0662163029294246,0.1921354167160676,0.1884797895337575,0.1878843563285687,-0.226368214230388,1.1903937534698672,1.1903937534698672,1.1725546074781468,0.7202984007838298,1.1903937534698672,52.60316015561092,1.233601556167449,1.1725546074781468,0.1418236435867743,2.1723585071768707,0.21064071877513,198.4022153902656,174.5258135075629,-0.7195106156528456,4.637001826601143,0.7849524704280482,0.9584368007078758,6.933311452566328,0.4716011535640302,0.4314438343569085,146.25194447124312,13.681209380317256,126.9019744297782,4.871029322242806,0.7290184652995916,1.0062770883519705,0.4884759989314687,16.768576828284527,80.70912698705867,synthetic
0.12514435373682503,0.17407736700073076,0.2301055762882511,0.2381996729972895,0.2601247962166907,0.3037755996391933,0.2250145136793384,0.2288864476822642,0.3878903244397283,0.2741176104204464,-0.0111861961489967,0.2766469182903331,-0.0079954280028055,-0.0069883348557701,-0.0071613607257765,0.0439976853032855,-0.127632630521513,0.2112526428293891,0.2020914716444909,0.2001403828627409,-0.3804719743059806,1.415050728936296,1.415050728936296,1.3218580924841603,0.5800982893923716,1.415050728936296,51.75877891348861,1.3683552152778686,1.3218580924841603,0.2926121158438353,20.204800897036357,0.0323099752549498,324.425859299536,176.48791291876637,-0.6698396163664341,2.937064082087031,-1.895904260598724,1.5809654177100163,7.114571346564036,0.4538064142842973,0.25,104.56043679232224,17.557847248007903,66.2812255469688,3.856523285311111,0.818237167081863,0.5806078402880203,1.9209234382747156,16.341036459651264,80.50208142690033,synthetic
0.1062531705932635,0.12502127026586107,0.15270804585039266,0.16434947991666266,0.1772837654565707,0.2023341843805952,0.1857850095963633,0.2001681726424248,0.2797384719497759,0.1993318348186043,0.0977182932293725,0.1938044209992618,0.0591721604569765,0.0500593204071165,0.0532714324724844,0.0378601487917759,-0.1955035759313945,0.1564886950944123,0.1388646580581268,0.1381729129461829,-0.3822445395748973,1.4033808107186845,1.4033808107186845,1.2214565211635982,0.6641382156034621,1.4033808107186845,53.81166362304022,1.3145721489404891,1.2214565211635982,0.486027211220031,11.047516361370064,0.7676525006123734,79.15792634335953,172.2395567287347,0.8567699221967708,-3.101289017716456,0.6631486489827887,1.858432942037324,6.837686755956789,0.4025222619530199,0.7070986113807678,223.42385392420857,41.50940211121012,66.31140674745967,6.0480873876714565,0.7918387233285065,0.4440019915000495,1.1081554120635468,16.36683015951218,80.50630577140886,synthetic
0.08714105193239643,0.14691258145324806,0.16560287217012254,0.1731560697644154,0.1892212259393954,0.2068954881259864,0.16908615047771,0.1770949167580159,0.290247586386883,0.2149234206640769,0.010407506854042,0.2803391635617955,0.006259717475146,0.0052264362715338,0.0055588969530573,0.0443326784572568,-0.0701698035900245,0.1608288367008251,0.1562577268116853,0.1559780287302828,-0.327877549580809,1.3504697882160406,1.3504697882160406,1.1272204907979395,0.5825583343605416,1.3504697882160406,52.28051527588649,1.1786333617690787,1.1272204907979395,0.1509303614783885,2.1181052012448407,0.2812914349463699,44.9512900039357,181.6568774594574,-0.5987005668297444,2.675579991675989,-0.7958994294337982,1.91409237118007,7.211882641369131,0.4382278404151759,0.6552388034282464,172.08559714902432,29.76410474490414,68.46540815317755,7.2038856073267645,0.8301954951514011,1.494949258771071,0.491942359326941,16.524891400169505,80.49584694284664,synthetic
0.11882595892099282,0.15312990487301018,0.1776138674149671,0.20588011204686485,0.223625436174206,0.2321685433129494,0.2033321483424389,0.2065939388690965,0.3127144894147292,0.2409002880235322,0.0675116152844558,0.2069822166785125,0.0437909028489564,0.0375697665296432,0.0394547668350405,0.0413157039752411,-0.1408347476982391,0.1792013915627426,0.1653718861439886,0.1649181452156837,-0.3425705796957115,1.2981075779543356,1.2981075779543356,1.1598901440072162,0.6502165880544638,1.2981075779543356,57.9572178240616,1.3444801145641678,1.1598901440072162,0.3278408845813707,21.48247818563761,0.7101299839886641,124.1154372503681,178.973194720694,1.6101230795906478,2.8448852538807,0.0425641648066386,2.1593810836615885,7.102883824296617,0.5175933848150616,0.5399642677830667,161.817210780205,13.766644966721756,108.34070217353276,5.824587863915985,0.5735975615355855,0.4513047603633888,0.5760467334354282,16.36686916816705,81.0872871973428,synthetic
0.1301384616441686,0.1634507282762533,0.20399556241880343,0.20712151742856072,0.2504564645946267,0.2624431369949755,0.210135473417364,0.2310629636061801,0.3468938448988405,0.2597943511673922,0.014826010253826,0.2363376745922745,0.0100749959653394,0.008699397492706,0.0090307426694336,0.0947050530704184,-0.1249637829355211,0.1936381911787559,0.1837231453475283,0.1826012684580184,-0.3594495286230865,1.3352632316294202,1.3352632316294202,1.248055389964516,0.6057630497267622,1.3352632316294202,50.76618211021171,1.2671801442113984,1.248055389964516,0.2856196826618442,12.27535343405415,0.0149328896836856,347.5245843675901,172.3239088144545,0.7596927042942268,4.222162130083401,0.3918566081511148,2.0904616694596863,7.006538223372553,0.404208092955368,0.3024249593055231,100.0,21.454078568459117,357.66287599635086,2.3741562010883244,0.3690158801595315,1.925790966980916,0.4452422975029952,16.68590295528304,80.71719603061089,synthetic
0.13449235265928905,0.17601607236551317,0.18996984368419187,0.2151794437955513,0.2265634047225298,0.2497616936542558,0.2369240759182864,0.2265104398250725,0.3368947494842903,0.2728717303537647,0.1099903980076073,0.1730507053524292,0.07598641749786,0.0667385574237195,0.0693419160480333,0.0257705607219175,-0.1474983812022435,0.2026517678104583,0.1829929580248525,0.1828599074515295,-0.3136581837460808,1.234626793503024,1.234626793503024,1.0792755521194817,0.7032584398568502,1.234626793503024,56.63515840789661,1.2224988372011385,1.0792755521194817,0.3460366018524279,18.66871278828768,0.1318044775890416,56.660645977846784,176.87792919955092,0.2717215641024781,3.989741803159556,0.0671181574035455,2.096372283047609,8.020351011329694,2.669955665424168,0.3554320914286716,100.0,15.718595607395294,87.25613582291876,4.780539342164779,0.7396872498719159,0.2607661149673567,0.3347444610798891,16.482024792664774,81.34049504544681,synthetic
0.10756211290983497,0.15832415727206448,0.1935450216436151,0.19626004331382688,0.2245197338022236,0.2523679622236043,0.1925941336303214,0.2061966556833326,0.3187112200670317,0.2164743377317406,-0.0024625526778203,0.2610742670463947,-0.0016096027485655,-0.0013715787544641,-0.0014345645383206,0.0671602865872579,-0.0976579937525449,0.1822257889613422,0.1759345894578398,0.1750509995570686,-0.3362162851597929,1.4722817651577027,1.4722817651577027,1.222460456941053,0.6042904093235714,1.4722817651577027,50.70139279407845,1.2396089560519392,1.222460456941053,0.2164545003664058,22.204320663514952,0.5524759139130772,42.96043850284658,183.094935345106,2.171643350561093,8.313184565784924,1.9877573777178617,1.5466280411647206,7.01223209150572,0.4169628238686597,0.3367262409846263,100.0,31.054557634056337,144.98902957748697,8.520288377001624,0.7871818684547356,0.5405798169706741,1.5693771883569425,16.121078530391948,80.98700271317398,synthetic
0.09907179135197125,0.1335721845086818,0.15960424363395356,0.17423791942251862,0.1710798564844289,0.2040545897032082,0.1901796717920443,0.1976871820706193,0.3279743034704508,0.2282011012824373,0.087412332935438,0.2553030664220391,0.0539703581164453,0.0458217564695175,0.0485870326132997,-0.0091453818751436,-0.174848378493721,0.1627711590171074,0.1465882140713176,0.1460092034052752,-0.4211972652890406,1.4372161292268582,1.4372161292268582,1.1948913182862542,0.5798615006714353,1.4372161292268582,54.58436300169025,1.3044476292981018,1.1948913182862542,0.4237969715894196,2.78919309183075,0.0468477362556096,359.1889906737192,186.4510597833414,1.0205839895362303,3.810399763003088,-0.4917504207977727,1.5907867156716669,7.049781460615966,0.4549807644407657,0.5276268322761013,219.1649651198021,10.918413616155773,149.53751494063826,3.815181882834752,0.7373890515643116,0.7614993590807413,0.5993984307810742,16.12418065747884,80.85491350103169,synthetic
0.10421959095615209,0.12779179784284772,0.18718559853202785,0.1935413170745254,0.2212193918118526,0.2431704205416453,0.1668233808337343,0.1678783327518237,0.2739137561343133,0.2019792289153545,-0.0575189298227836,0.2595893936863219,-0.0357646433297732,-0.0298672654527781,-0.0314996141680086,0.0667326342095168,-0.1324832720219444,0.1624799805991474,0.1574886981874377,0.1546634545285257,-0.363753890084426,1.3561481425850233,1.3561481425850233,1.4647700532566246,0.6090361549857055,1.3561481425850233,51.6977050030401,1.514505002210966,1.4647700532566246,0.3054310499558497,8.029727189004443,0.704431291123638,141.53628997712815,173.36925212429827,-0.3443405617629255,-3.1380826171476004,-1.4425864236503283,1.3674162110419998,6.858755152958882,0.4230724521460831,0.6116792045577646,154.55860867824154,13.530435556646506,235.71719216086143,8.73879093797397,0.3089755149937258,0.4058758494906597,0.9288215951149814,16.590931680172815,80.32761019120113,synthetic
0.09335033239499803,0.13666347036128346,0.16037049728840963,0.16747259522819924,0.1897304712261647,0.1869717984432495,0.1848615738153175,0.1912898075618508,0.2943383242738566,0.202506127717904,0.0709409075978011,0.2408131035501329,0.0434633469863374,0.0367464434295367,0.0390047213566809,0.0623115477607402,-0.1499046627224974,0.16183263165505,0.1485169838248465,0.148043198773192,-0.3658334037337772,1.453478606256681,1.453478606256681,1.173470107735844,0.6280581173769261,1.453478606256681,52.21427820574043,1.2254378934287913,1.173470107735844,0.3526772979393662,4.734506576362064,0.2636573321466142,53.72956847517169,190.72784685048995,-0.8189184166400459,0.7091998773202692,2.098838789696261,1.903978898050422,7.010313286443729,0.4802486120043725,0.7088355951626775,221.328158242386,16.267969368441772,127.39187707228,2.702856660780913,0.4963066008226981,1.3196153399586452,0.4242422093180006,16.59594975095544,80.35489784168037,synthetic
0.11045664120751006,0.1442579895086681,0.132106668967955,0.13445437425112322,0.1546613275638606,0.1877776363433873,0.1798246584938951,0.1656776883997879,0.3265674069347393,0.1958261018713476,0.1529759442927392,0.2248368613959522,0.088156451005117,0.0742459375628663,0.0796957142963006,0.0698922719035728,-0.1097456747366494,0.1534051795359138,0.1381823292383115,0.1380486959953057,-0.3872123687804767,1.6676398284702878,1.6676398284702878,0.9157667413631676,0.550650967228432,1.6676398284702878,50.88856425701631,0.9320410932459596,0.9157667413631676,0.2465490411058994,4.254233689098809,0.4327820881126877,201.10302734572196,175.0730986964691,-0.3391943471307336,-4.196215332333799,0.2974199825505509,2.146068243636857,7.012763615066938,0.5167771007813201,0.6782639231834366,229.70832509287783,32.64483758736054,85.19493021786354,2.027223978974026,0.6668247214050392,0.3940429003434846,2.478795543719954,16.306522601031826,80.53251304503526,synthetic
0.10162973717789012,0.165554645547437,0.1965500872457046,0.21008635455857005,0.2443620697213998,0.2587531686642276,0.1914213177161577,0.1905561886129664,0.2940414128444513,0.2007593936900753,-0.0132194523893624,0.2520797826606164,-0.0086637410296457,-0.0073783514676804,-0.007709460444097,0.0754226734127501,-0.0724605428885977,0.1850066650464444,0.1810523663965708,0.1803878599747789,-0.2795645538541403,1.4646458501383062,1.4646458501383062,1.1872218178824003,0.6510012173605633,1.4646458501383062,53.443465099037056,1.2689849557762678,1.1872218178824003,0.1562425027892622,23.74974511142097,0.4570543720054241,4.988688553861711,171.3390691406871,-0.0821553100688612,4.83755758104775,0.0802270304770996,2.227611332088446,7.172139171628129,0.4714768951441879,0.491867383199756,165.62958679947306,20.1905902875002,334.5169184752481,4.199865865251581,0.7136294903265691,1.7972428578321151,1.1364921468201228,16.544018486274823,81.11824254354616,synthetic
0.0793933688683872,0.10966798789021218,0.15970733142399585,0.1661150010896419,0.1758624104713891,0.1874708835713053,0.1633385756558055,0.1694691420855616,0.2499960760215589,0.1922189243278168,0.0112406445678075,0.2559203178695687,0.0066179374696609,0.005496970488229,0.0058695837737676,0.0285030795126202,-0.1965908323664014,0.1463021867867201,0.134687659657104,0.132343423291771,-0.3901643278312236,1.3005799345500808,1.3005799345500808,1.4562803102020774,0.6533645577769776,1.3005799345500808,52.00606622392142,1.5147082050592413,1.4562803102020774,0.4893915608201233,20.52809572310857,0.4952710470055103,153.20698667264168,188.63870120242643,-0.6066694460250035,-3.4251233487211383,2.1695381148817363,0.7966933011636841,6.98749726542756,0.4857699067792382,0.6563916045038386,165.70251161444833,19.398201251703718,376.1777107608564,11.186698834124346,0.6824849139143416,0.7053461502595302,0.4701034009523696,15.958783451467909,81.04393659112648,synthetic
